4.267724990844727,567.4886516673605,400.0,40.0
4.267724990844727,-330.8783264160156,266.72930908203125,-259.67230224609375,294.2304992675781,566.4886516673605,400.0,40.0
2.7441978454589844,-302.59686279296875,298.429443359375,-196.04197692871094,339.95416259765625,565.4886516673605,400.0,40.0
2.21122407913208,-271.29193115234375,327.1477966308594,-124.5954360961914,372.1253356933594,564.4886516673605,400.0,40.0
1.7392834424972534,-237.27633666992188,352.597412109375,-48.182186126708984,389.46087646484375,563.4886516673605,400.0,40.0
1.4030183553695679,-200.88998413085938,374.52398681640625,30.15210723876953,391.2698974609375,562.4886516673605,400.0,40.0
1.1542625427246094,-162.49635314941406,392.70843505859375,107.28433227539062,377.4803161621094,561.4886516673605,400.0,40.0
0.9715802669525146,-122.47911834716797,406.9691467285156,107.2953109741211,377.4771728515625,560.4886516673605,400.0,40.0
0.8372935652732849,-81.23810577392578,417.1634826660156,124.03591918945312,372.3122253417969,559.4886516673605,400.0,40.0
0.7386520504951477,-39.185890197753906,423.18963623046875,193.39259338378906,341.46832275390625,558.4886516673605,400.0,40.0
0.6662377119064331,2.5429418087005615,424.9924011230469,256.86932373046875,296.6806945800781,557.4886516673605,400.0,40.0
0.6131247282028198,44.93370056152344,422.61798095703125,310.6757507324219,239.7537841796875,556.4886516673605,400.0,40.0
0.5742157697677612,86.90062713623047,416.0207824707031,352.1145935058594,173.2530059814453,555.4886516673605,400.0,40.0
0.5457598567008972,127.99922180175781,405.2668151855469,379.51580810546875,99.84517669677734,554.4886516673605,400.0,40.0
0.5249967575073242,167.81861877441406,390.4637145996094,391.7633972167969,22.863731384277344,553.4886516673605,400.0,40.0
0.5098950862884521,205.9564666748047,371.7619323730469,388.88043212890625,-52.66209030151367,552.4886516673605,400.0,40.0
0.49896010756492615,242.02056884765625,349.3580322265625,370.6753845214844,-128.84510803222656,551.4886516673605,400.0,40.0
0.491091787815094,274.2383117675781,324.6819152832031,338.58074951171875,-198.404541015625,550.4886516673605,400.0,40.0
0.4854806661605835,288.0378723144531,312.50469970703125,306.8030090332031,-244.69003295898438,549.4886516673605,400.0,40.0
0.4815310537815094,255.4596405029297,339.65478515625,314.7287292480469,-234.40805053710938,548.4886516673605,400.0,40.0
0.4788046181201935,220.27488708496094,363.46112060546875,354.4352722167969,-168.4545440673828,547.4886516673605,400.0,40.0
0.47697871923446655,182.8997344970703,383.63092041015625,380.70672607421875,-95.20333099365234,546.4886516673605,400.0,40.0
0.475816011428833,157.7366485595703,394.64434814453125,383.27435302734375,-84.27375030517578,545.4886516673605,400.0,40.0
0.4751417934894562,166.22434997558594,391.14508056640625,370.9990234375,-127.91020202636719,544.4886516673605,400.0,40.0
0.47482752799987793,204.28549194335938,372.6827697753906,338.326171875,-198.83834838867188,543.4886516673605,400.0,40.0
0.4747786223888397,239.84066772460938,350.8581848144531,294.7012939453125,-259.1379089355469,542.4886516673605,400.0,40.0
0.4749254286289215,208.82325744628906,370.1592102050781,337.2408142089844,-200.67372131347656,541.4886516673605,400.0,40.0
0.4752167761325836,174.15956115722656,387.6769714355469,367.41290283203125,-137.8733673095703,540.4886516673605,400.0,40.0
0.4756149351596832,138.7179718017578,401.72418212890625,386.5906066894531,-67.4463119506836,539.4886516673605,400.0,40.0
0.4760921895503998,116.27308654785156,408.7854919433594,391.7132263183594,-23.707536697387695,538.4886516673605,400.0,40.0
0.4766280949115753,156.47267150878906,395.1471862792969,379.2275695800781,-100.9344253540039,537.4886516673605,400.0,40.0
0.47720766067504883,195.1365203857422,377.5536193847656,352.05731201171875,-173.36940002441406,536.4886516673605,400.0,40.0
0.47781985998153687,231.64625549316406,356.3215026855469,310.8840026855469,-239.48367309570312,535.4886516673605,400.0,40.0
